0,461;0,136;0,911;0,193;0,417;0,847;0,187;0,58;0,426;0,94;0,046;0,454;0,61;0,613;0,534
0,266;0,593;0,516;0,346;0,613;0,989;0,423;0,816;0,977;0,21;0,031;0,603;0,681;0,209;0,156
0,701;0,151;0,572;0,525;0,952;0,444;0,008;0,265;0,733;0,883;0,681;0,518;0,284;0,024;0,012
0,713;0,087;0,014;0,087;0,853;0,96;0,509;0,282;0,153;0,639;0,219;0,916;0,648;0,09;0,94
0,506;0,616;0,169;0,903;0,151;0,405;0,575;0,382;0,397;0,778;0,042;0,729;0,033;0,783;0,109
0,316;0,705;0,811;0,088;0,079;0,36;0,054;0,506;0,401;0,438;0,885;0,263;0,986;0,741;0,794
0,615;0,073;0,275;0,441;0,239;0,702;0,591;0,867;0,838;0,885;0,674;0,589;0,649;0,226;0,313
0,907;0,508;0,221;0,967;0,253;0,891;0,276;0,269;0,68;0,21;0,174;0,006;0,975;0,606;0,532
0,495;0,471;0,508;0,137;0,371;0,635;0,623;0,338;0,814;0,753;0,659;0,04;0,508;0,648;0,681
0,046;0,295;0,979;0,595;0,473;0,212;0,359;0,348;0,693;0,547;0,347;0,409;0,699;0,008;0,861
0,752;0,166;0,794;0,456;0,62;0,644;0,928;0,881;0,66;0,941;0,425;0,25;0,45;0,457;0,584
0,559;0,319;0,972;0,17;0,506;0,861;0,756;0,971;0,34;0,396;0,976;0,694;0,392;0,432;0,542
0,633;0,518;0,46;0,31;0,078;0,139;0,601;0,595;0,479;0,048;0,42;0,489;0,557;0,905;0,568
0,005;0,842;0,573;0,795;0,545;0,545;0,151;0,457;0,379;0,702;0,12;0,959;0,209;0,432;0,485
0,284;0,104;0,993;0,075;0,929;0,24;0,467;0,214;0,295;0,348;0,405;0,631;0,654;0,608;0,361
0,327;0,079;0,084;0,791;0,132;0,482;0,712;0,617;0,241;0,448;0,327;0,699;0,34;0,168;0,442
0,194;0,46;0,759;0,565;1,0;0,035;0,384;0,016;0,947;0,068;0,566;0,102;0,459;0,793;0,753
0,745;0,274;0,929;0,429;0,929;0,922;0,637;0,688;0,848;0,786;0,515;0,577;0,741;0,692;0,459
0,421;0,94;0,752;0,703;0,45;0,913;0,373;0,726;0,675;0,305;0,601;0,129;0,002;0,673;0,213
0,204;0,386;0,873;0,349;0,641;0,365;0,427;0,567;0,033;0,122;0,286;0,741;0,616;0,038;0,279
0,517;0,906;0,978;0,573;0,064;0,898;0,059;0,866;0,348;0,484;0,891;0,104;0,433;0,693;0,144
0,409;0,329;0,108;0,089;0,671;0,526;0,589;0,647;0,695;0,046;0,552;0,887;0,587;0,481;0,556
0,97;0,209;0,162;0,445;0,067;0,299;0,639;0,185;0,671;0,279;0,85;0,565;0,041;0,235;0,219
0,41;0,446;0,703;0,53;0,979;0,119;0,316;0,521;0,736;0,623;0,825;0,005;0,309;0,563;0,011
0,994;0,477;0,011;0,488;0,172;0,274;0,382;0,392;0,136;0,731;0,992;0,517;0,705;0,53;0,996
0,17;0,508;0,419;0,859;0,882;0,629;0,753;0,148;0,515;0,317;0,849;0,358;0,437;0,918;0,018
0,629;0,059;0,045;0,835;0,187;0,003;0,857;0,335;0,146;0,285;0,35;0,378;0,589;0,316;0,624
0,536;0,067;0,933;0,572;0,392;0,561;0,777;0,307;0,445;0,118;0,433;0,397;0,231;0,071;0,244
0,677;0,071;0,16;0,054;0,396;0,432;0,618;0,312;0,251;0,575;0,147;0,913;0,771;0,165;0,052
0,65;0,9;0,586;0,355;0,608;0,312;0,845;0,331;0,788;0,548;0,557;0,282;0,189;0,846;0,902
0,045;0,941;0,506;0,68;0,282;0,285;0,388;0,545;0,747;0,479;0,859;0,592;0,412;0,47;0,033
0,616;0,477;0,506;0,385;0,83;0,919;0,26;0,261;0,548;0,273;0,224;0,798;0,84;0,961;0,751
0,951;0,268;0,99;0,115;0,645;0,29;0,571;0,218;0,523;0,028;0,802;0,668;0,719;0,638;0,411
0,764;0,893;0,91;0,809;0,425;0,065;0,913;0,802;0,677;0,861;0,098;0,27;0,498;0,665;0,304
0,23;0,088;0,853;0,793;0,03;0,23;0,471;0,258;0,398;0,265;0,351;0,647;0,008;0,676;0,708
0,5;0,087;0,632;0,569;0,184;0,983;0,34;0,331;0,308;0,812;0,567;0,775;0,821;0,132;0,104
0,845;0,655;0,651;0,472;0,507;0,422;0,891;0,403;0,825;0,966;0,521;0,267;0,024;0,98;0,881
0,593;0,086;0,34;0,396;0,782;0,435;0,051;0,998;0,686;0,945;0,916;0,522;0,921;0,486;0,891
0,469;0,151;0,16;0,594;0,659;0,949;0,102;0,446;0,291;0,299;0,045;0,36;0,859;0,874;0,741
0,301;0,002;0,175;0,25;0,91;0,256;0,363;0,499;0,882;0,36;0,253;0,704;0,284;0,789;0,365
0,265;0,636;0,296;0,942;0,129;0,844;0,19;0,228;0,072;0,506;0,865;0,943;0,883;0,889;0,066
0,285;0,116;0,67;0,107;0,965;0,194;0,928;0,308;0,549;0,611;0,208;0,515;0,221;0,249;0,281
0,628;0,874;0,731;0,562;0,768;0,918;0,735;0,022;0,185;0,964;0,794;0,731;0,361;0,988;0,904
0,781;0,679;0,808;0,243;0,6;0,623;0,663;0,592;0,123;0,686;0,048;0,525;0,058;0,672;0,51
0,432;0,033;0,918;0,601;0,031;0,232;1,0;0,519;0,615;0,108;0,72;0,571;0,433;0,626;0,722
0,009;0,265;0,436;0,918;0,055;0,796;0,011;0,39;0,313;0,025;0,523;0,564;0,288;0,902;0,821
0,698;0,901;0,37;0,275;0,492;0,949;0,679;0,226;0,239;0,874;0,207;0,02;0,757;0,135;0,181
0,047;0,08;0,123;0,621;0,735;0,291;0,464;0,978;0,575;0,432;0,601;0,453;0,898;0,218;0,847
0,972;0,836;0,965;0,673;0,849;0,626;0,373;0,993;0,128;0,239;0,873;0,072;0,694;0,683;0,096
0,96;0,124;0,822;0,807;0,642;0,501;0,076;0,823;0,292;0,591;0,128;0,387;0,433;0,624;0,269
0,852;0,63;0,447;0,736;0,076;0,868;0,522;0,348;0,435;0,563;0,823;0,067;0,901;0,737;0,517
0,669;0,999;0,225;0,349;0,342;0,606;0,099;0,674;0,991;0,981;0,419;0,489;0,331;0,23;0,834
0,201;0,862;0,191;0,596;0,193;0,102;0,857;0,374;0,287;0,779;0,147;0,858;0,811;0,304;0,945
0,611;0,118;0,198;0,899;0,151;0,963;0,032;0,207;0,053;0,975;0,678;0,307;0,131;0,508;0,647
0,232;0,914;0,864;0,703;0,85;0,222;0,652;0,541;0,197;0,889;0,605;0,806;0,466;0,618;0,368
0,248;0,43;0,143;0,633;0,743;0,124;0,743;0,383;0,359;0,585;0,046;0,401;0,085;0,579;0,047
0,259;0,713;0,853;0,358;0,268;0,441;0,725;0,258;0,141;0,156;0,879;0,463;0,725;0,48;0,684
0,98;0,493;0,023;0,726;0,761;0,03;0,306;0,809;0,615;0,1;0,494;0,832;0,687;0,678;0,551
0,87;0,554;0,838;0,555;0,514;0,235;0,409;0,706;0,972;0,065;0,543;0,695;0,552;0,421;0,536
0,266;0,307;0,597;0,129;0,202;0,344;0,181;0,892;0,992;0,75;0,888;0,832;0,514;0,5;0,366
0,716;0,985;0,41;0,919;0,448;0,365;0,123;0,392;0,5;0,451;0,239;0,613;0,667;0,563;0,24
0,111;0,398;0,872;0,131;0,395;0,526;0,728;0,732;0,332;0,788;0,981;0,547;0,768;0,454;0,139
0,654;0,494;0,16;0,735;0,206;0,783;0,105;0,145;0,583;0,554;0,03;0,072;0,694;0,296;0,282
0,962;0,327;0,138;0,474;0,836;0,674;0,02;0,85;0,529;0,867;0,561;0,802;0,441;0,325;0,272
0,218;0,977;0,016;0,421;0,54;0,544;0,011;0,692;0,457;0,72;0,961;0,019;0,804;0,525;0,356
0,279;0,274;0,073;0,756;0,397;0,79;0,859;0,085;0,92;0,518;0,215;0,029;0,709;0,535;0,785
0,861;0,324;0,692;0,769;0,608;0,276;0,881;0,067;0,59;0,166;0,87;0,895;0,155;0,596;0,73
0,221;0,08;0,244;0,951;0,644;0,723;0,289;0,265;0,928;0,505;0,11;0,044;0,092;0,887;0,452
0,99;0,427;0,969;0,454;0,991;0,51;0,093;0,464;0,524;0,17;0,016;0,256;0,927;0,503;0,6
0,108;0,701;0,149;0,709;0,304;0,088;0,502;0,671;0,604;0,721;0,244;0,392;0,248;0,777;0,591
0,901;0,634;0,518;0,75;0,756;0,21;0,208;0,75;0,519;0,98;0,787;0,611;0,588;0,738;0,956
0,329;0,429;0,392;0,871;0,936;0,052;0,724;0,144;0,333;0,316;0,613;0,024;0,49;0,271;0,499
0,698;0,48;0,429;0,614;0,786;0,842;0,762;0,229;0,773;0,603;0,049;0,438;0,974;0,624;0,308
0,183;0,413;0,802;0,146;0,254;0,202;0,84;0,44;0,953;0,696;0,463;0,724;0,576;0,53;0,568
0,645;0,286;0,253;0,715;0,696;0,928;0,155;0,836;0,654;0,02;0,779;0,257;0,094;0,383;0,059
0,476;0,176;0,045;0,129;0,954;0,223;0,26;0,802;0,64;0,236;0,755;0,619;0,757;0,547;0,685
0,885;0,804;0,438;0,479;0,52;0,304;0,781;0,557;0,211;0,13;0,938;0,974;0,556;0,924;0,953
0,338;0,589;0,334;0,738;0,624;0,841;0,051;0,083;0,557;0,937;0,398;0,743;0,38;0,357;0,119
0,471;0,486;0,75;0,947;0,844;0,127;0,521;0,697;0,602;0,768;0,551;0,8;0,263;0,869;0,664
0,463;0,73;0,024;0,406;0,283;0,59;0,705;0,976;0,531;0,605;0,888;0,476;0,327;0,771;0,538
0,009;0,843;0,103;0,098;0,223;0,318;0,679;0,464;0,755;0,535;0,86;0,414;0,05;0,824;0,115
0,946;0,622;0,888;0,662;0,112;0,96;0,739;0,209;0,556;0,435;0,969;0,159;0,516;0,723;0,606
0,926;0,553;0,247;0,744;0,392;0,674;0,108;0,15;0,556;0,208;0,977;0,455;0,474;0,253;0,67
0,413;0,659;0,615;0,809;0,468;0,205;0,815;0,548;0,314;0,93;0,25;0,209;0,122;0,471;0,116
0,722;0,385;0,453;0,455;0,388;0,045;0,9;0,153;0,625;0,239;0,31;0,748;0,292;0,12;0,2
0,712;0,886;0,947;0,456;0,945;0,812;0,846;0,622;0,516;0,756;0,509;0,589;0,83;0,048;0,171
0,833;0,114;0,18;0,272;0,884;0,162;0,36;0,626;0,765;0,504;0,368;0,007;0,233;0,872;0,298
0,598;0,319;0,275;0,569;0,338;0,36;0,809;0,511;0,535;0,524;0,367;0,279;0,448;0,491;0,978
0,261;0,549;0,183;0,38;0,505;0,59;0,751;0,316;0,779;0,228;0,71;0,458;0,054;0,055;0,366
0,939;0,706;0,839;0,634;0,067;0,516;0,816;0,71;0,608;0,163;0,508;0,013;0,328;0,226;0,926
0,713;0,81;0,334;0,296;0,095;0,281;0,58;0,608;0,236;0,705;0,08;0,821;0,907;0,585;0,644
0,377;0,898;0,853;0,496;0,662;0,253;0,215;0,808;0,045;0,216;0,39;0,292;0,752;0,919;0,587
0,027;0,646;0,64;0,992;0,042;0,734;0,57;0,544;0,693;0,547;0,69;0,536;0,685;0,408;0,377
0,565;0,864;0,737;0,189;0,057;0,004;0,512;0,309;0,058;0,076;0,84;0,473;0,496;0,407;0,787
0,387;0,227;0,525;0,382;0,722;0,375;0,249;0,872;0,478;0,108;0,175;0,061;0,379;0,2;0,878
0,066;0,191;0,022;0,416;0,071;0,146;0,182;0,167;0,769;0,398;0,157;0,342;0,229;0,796;0,091
0,778;0,371;0,654;0,182;0,455;0,23;0,098;0,939;0,53;0,317;0,815;0,235;0,913;0,578;0,842
0,787;0,428;0,213;0,015;0,854;0,961;0,627;0,928;0,631;0,274;0,462;0,633;0,31;0,23;0,833
0,893;0,627;0,661;0,108;0,19;0,484;0,423;0,654;0,253;0,944;0,829;0,273;0,602;0,984;0,599
0,068;0,992;0,667;0,752;0,942;0,125;0,162;0,272;0,737;0,131;0,655;0,001;0,216;0,741;0,416
0,9;0,345;0,024;0,978;0,771;0,5;0,823;0,626;0,535;0,458;0,908;0,662;0,38;0,475;0,4
0,037;0,961;0,147;0,497;0,174;0,053;0,842;0,332;0,446;0,749;0,95;0,302;0,562;0,929;0,504
0,138;0,024;0,092;0,383;0,535;0,038;0,215;0,466;0,718;0,913;0,414;0,253;0,344;0,871;0,183
0,335;0,715;0,976;0,173;0,144;0,104;0,398;0,232;0,979;0,372;0,909;0,704;0,813;0,949;0,431
0,744;0,402;0,315;0,557;0,299;0,447;0,814;0,149;0,799;0,889;0,89;0,19;0,423;0,515;0,73
0,041;0,678;0,944;0,744;0,276;0,639;0,881;0,907;0,544;0,326;0,095;0,897;0,208;0,625;0,681
0,121;0,156;0,747;0,098;0,826;0,262;0,858;0,999;0,919;0,88;0,873;0,989;0,613;0,715;0,661
0,199;0,236;0,724;0,315;0,625;0,617;0,266;0,546;0,786;0,448;0,16;0,985;0,63;0,105;0,275
0,305;0,995;0,126;0,146;0,976;0,236;0,906;0,93;0,955;0,866;0,38;0,678;0,156;0,863;0,794
0,847;0,335;0,675;0,936;0,004;0,344;0,836;0,327;0,627;0,38;0,586;0,164;0,324;0,607;0,489
0,718;0,848;0,83;0,562;0,554;0,826;0,476;0,287;0,7;0,562;0,735;0,849;0,184;0,262;0,466
0,515;0,635;0,128;0,479;0,324;0,326;0,043;0,127;0,336;0,914;0,754;0,571;0,409;0,821;0,671
0,279;0,041;0,762;0,618;0,811;0,831;0,664;0,262;0,694;0,727;0,21;0,664;0,639;0,372;0,223
0,426;0,026;0,547;0,129;0,902;0,199;0,132;0,28;0,036;0,966;0,189;0,094;0,607;0,63;0,542
0,608;0,956;0,22;0,421;0,665;0,134;0,84;0,901;0,472;0,343;0,058;0,972;0,561;0,589;0,918
0,69;0,615;0,327;0,632;0,493;0,705;0,021;0,486;0,681;0,968;0,989;0,933;0,275;0,612;0,241
0,048;0,553;0,229;0,746;0,382;0,838;0,529;0,573;0,014;0,341;0,623;0,984;0,048;0,346;0,151
0,737;0,555;0,379;0,349;0,834;0,392;0,915;0,562;0,719;0,833;0,171;0,692;0,642;0,939;0,389
0,583;0,713;0,657;0,738;0,093;0,981;0,048;0,662;0,607;0,521;0,311;0,341;0,713;0,031;0,206
0,418;0,838;0,102;0,474;0,7;0,854;0,218;0,101;0,849;0,648;0,514;0,375;0,608;0,208;0,035
0,079;0,97;0,594;0,728;0,976;0,819;0,162;0,916;0,503;0,134;0,361;0,436;0,963;0,711;0,076
0,121;0,388;0,164;0,061;0,619;0,266;0,34;0,055;0,303;0,642;0,094;0,996;0,044;0,387;0,325
0,215;0,515;0,711;0,242;0,371;0,541;0,575;0,21;0,73;0,545;0,976;0,62;0,592;0,637;0,983
0,192;0,439;0,916;0,948;0,368;0,936;0,439;0,57;0,736;0,756;0,494;0,498;0,649;0,408;0,989
0,825;0,208;0,668;0,438;0,244;0,889;0,22;0,209;0,174;0,115;0,075;0,862;0,895;0,326;0,245
0,418;0,619;0,634;0,712;0,359;0,192;0,554;0,186;0,608;0,168;0,892;0,879;0,221;0,306;0,398
0,063;0,707;0,463;0,664;0,668;0,707;0,486;1,0;0,39;0,713;0,553;0,098;0,341;0,862;0,764
0,22;0,836;0,844;0,983;0,675;0,416;0,839;0,091;0,574;0,875;0,929;0,866;0,247;0,503;0,247
0,663;0,283;0,207;0,12;0,714;0,883;0,54;0,973;0,872;0,643;0,017;0,943;0,899;0,877;0,96
0,807;0,908;0,3;0,817;0,805;0,211;0,98;0,868;0,34;0,175;0,681;0,653;0,881;0,743;0,147
0,233;0,595;0,543;0,884;0,894;0,168;0,471;0,846;0,66;0,853;0,619;0,04;0,869;0,692;0,498
0,742;0,029;0,824;0,333;0,441;0,337;0,191;0,663;0,263;0,48;0,592;0,214;0,704;0,672;0,159
0,66;0,399;0,259;0,369;0,202;0,791;0,319;0,279;0,727;0,725;0,847;0,33;0,308;0,123;0,866
0,186;0,238;0,123;0,436;0,149;0,194;0,59;0,23;0,122;0,344;0,382;0,405;0,234;0,483;0,082
0,553;0,48;0,791;0,415;0,726;0,882;0,734;0,267;0,722;0,049;0,593;0,42;0,933;0,306;0,019
0,624;0,115;0,949;0,511;0,013;0,992;0,615;0,094;0,812;0,299;0,394;0,912;0,694;0,041;0,599
0,381;0,683;0,566;0,48;0,473;0,417;0,711;0,682;0,912;0,69;0,511;0,631;0,278;0,996;0,272
0,666;0,103;0,006;0,306;0,406;0,489;0,208;0,615;0,287;0,498;0,661;0,519;0,431;0,379;0,806
0,294;0,95;0,562;0,139;0,616;0,426;0,782;0,261;0,49;0,711;0,135;0,175;0,157;0,139;0,355
0,107;0,339;0,381;0,895;0,927;0,847;0,863;0,35;0,642;0,674;0,968;0,361;0,586;0,196;0,116
0,319;0,156;0,031;0,296;0,563;0,227;0,739;0,072;0,776;0,874;0,821;0,398;0,029;0,264;0,578
0,39;0,948;0,456;0,065;0,731;0,552;0,19;0,097;0,53;0,024;0,761;0,483;0,013;0,812;0,8
0,48;0,448;0,879;0,465;0,168;0,19;0,823;0,164;0,162;0,597;0,723;0,489;0,304;0,341;0,941
0,429;0,065;0,559;0,157;0,829;0,782;0,883;0,277;0,588;0,058;0,429;0,101;0,754;0,376;0,597
0,917;0,299;0,043;0,627;0,651;0,352;0,404;0,901;0,52;0,638;0,299;0,713;0,83;0,758;0,042
0,975;0,438;0,558;0,287;0,661;0,083;0,265;0,732;0,734;0,606;0,241;0,255;0,718;0,281;0,329
0,066;0,097;0,508;0,256;0,351;0,944;0,259;0,64;0,45;0,815;0,584;0,533;0,757;0,028;0,666
0,321;0,358;0,414;0,815;0,005;0,646;0,78;0,892;0,479;0,007;0,849;0,368;0,701;0,833;0,351
0,981;0,935;0,79;0,436;0,128;0,465;0,849;0,69;0,711;0,952;0,865;0,927;0,367;0,403;0,502
0,458;0,735;0,278;0,163;0,051;0,802;0,207;0,277;0,238;0,301;0,337;0,703;0,0;0,52;0,933
0,339;0,848;0,362;0,843;0,616;0,842;0,833;0,141;0,556;0,196;0,772;0,003;0,218;0,022;0,04
0,847;0,714;0,262;0,191;0,381;0,208;0,862;0,943;0,656;0,346;0,392;0,213;0,698;0,544;0,568
0,877;0,558;0,934;0,097;0,595;0,439;0,977;0,232;0,777;0,432;0,601;0,938;0,954;0,876;0,845
0,097;0,147;0,446;0,578;0,069;0,202;0,131;0,002;0,147;0,555;0,502;0,217;0,437;0,677;0,579
0,899;0,619;0,561;0,276;0,826;0,622;0,181;0,527;0,419;0,146;0,062;0,513;0,947;0,968;0,98
0,197;0,683;0,754;0,989;0,808;0,946;0,212;0,065;0,311;0,314;0,1;0,351;0,914;0,067;0,258
0,28;0,378;0,599;0,523;0,639;0,083;0,027;0,658;0,275;0,076;0,861;0,371;0,925;0,032;0,608
0,951;0,991;0,477;0,14;0,652;0,598;0,202;0,968;0,027;0,162;0,47;0,087;0,004;0,698;0,146
0,535;0,171;0,089;0,925;0,731;0,126;0,197;0,814;0,046;0,671;0,704;0,214;0,924;0,877;0,152
0,729;0,61;0,336;0,843;0,556;0,96;0,482;0,591;0,259;0,719;0,55;0,893;0,282;0,702;0,086
0,34;0,166;0,536;0,198;0,61;0,054;0,464;0,007;0,81;0,488;0,025;0,812;0,625;0,123;0,584
0,723;0,618;0,891;0,161;0,943;0,961;0,212;0,948;0,145;0,532;0,38;0,773;0,414;0,411;0,634
0,523;0,213;0,115;0,656;0,198;0,343;0,264;0,809;0,89;0,956;0,268;0,017;0,533;0,735;0,665
0,02;0,368;0,697;0,365;0,756;0,221;0,828;0,847;0,607;0,395;0,344;0,666;0,226;0,913;0,928
0,647;0,212;0,881;0,438;0,597;0,545;0,051;0,273;0,746;0,455;0,641;0,842;0,732;0,523;0,449
0,04;0,621;0,845;0,616;0,789;0,571;0,308;0,016;0,783;0,668;0,886;0,026;0,727;0,958;0,208
0,913;0,429;0,429;0,915;0,52;0,729;0,615;0,897;0,906;0,192;0,53;0,921;0,998;0,696;0,639
0,901;0,816;0,029;0,105;0,37;0,527;0,589;0,858;0,451;0,873;0,729;0,026;0,719;0,26;0,083
0,619;0,745;0,473;0,485;0,439;0,03;0,733;0,369;0,187;0,728;0,378;0,387;0,698;0,376;0,66
0,607;0,403;0,635;0,12;0,084;0,709;0,01;0,449;0,909;0,223;0,785;0,188;0,835;0,399;0,75
0,791;0,959;0,631;0,513;0,07;0,77;0,142;0,865;0,99;0,99;0,402;0,575;0,84;0,125;0,78
0,491;0,561;0,173;0,48;0,152;0,262;0,339;0,713;0,846;0,053;0,103;0,281;0,092;0,983;0,873
0,722;0,112;0,607;0,193;0,857;0,608;0,239;0,605;0,406;0,602;0,994;0,7;0,87;0,595;0,832
0,63;0,076;0,486;0,083;0,939;0,382;0,531;0,181;0,91;0,874;0,001;0,128;0,098;0,051;0,038
0,433;0,404;0,45;0,101;0,355;0,538;0,051;0,363;0,932;0,423;0,133;0,995;0,569;0,253;0,666
0,03;0,589;0,922;0,946;0,199;0,609;0,229;0,325;0,393;0,378;0,933;0,574;0,585;0,716;0,68
0,776;0,24;0,679;0,857;0,724;0,686;0,948;0,929;0,265;0,015;0,315;0,808;0,764;0,005;0,329
0,149;0,038;0,067;0,255;0,883;0,229;0,274;0,817;0,378;0,395;0,669;0,411;0,541;0,289;0,406
0,726;0,419;0,084;0,464;0,212;0,859;0,512;0,967;0,01;0,583;0,459;0,393;0,249;0,709;0,986
0,828;0,483;0,118;0,607;0,082;0,862;0,112;0,234;0,391;0,726;0,807;0,488;0,056;0,809;0,353
0,576;0,723;0,178;0,953;0,85;0,79;0,287;0,047;0,824;0,819;0,965;0,75;0,949;0,298;0,078
0,052;0,528;0,256;0,546;0,219;0,388;0,539;0,64;0,342;0,559;0,717;0,034;0,877;0,137;0,708
0,642;0,903;0,647;0,719;0,752;0,163;0,489;0,101;0,707;0,302;0,34;0,93;0,583;0,735;0,846
0,066;0,863;0,423;0,755;0,828;0,546;0,328;0,111;0,526;0,68;0,317;0,992;0,881;0,59;0,611
0,35;0,531;0,796;0,827;0,479;0,394;0,3;0,853;0,988;0,65;0,913;0,236;0,82;0,57;0,597
0,697;0,743;0,641;0,518;0,935;0,872;0,71;0,322;0,519;0,96;0,765;0,166;0,609;0,121;0,11
0,386;0,608;0,63;0,004;0,765;0,008;0,189;0,813;0,045;0,3;0,608;0,826;0,456;0,597;0,322
0,439;0,984;0,728;0,174;0,098;0,479;0,146;0,458;0,634;0,093;0,685;0,714;0,666;0,29;0,657
0,382;0,589;0,342;0,465;0,254;0,248;0,984;0,612;0,297;0,139;0,85;0,671;0,818;0,173;0,335
0,826;0,575;0,924;0,568;0,953;0,108;0,976;0,99;0,884;0,19;0,779;0,677;1,0;0,385;0,354
0,573;0,527;0,476;0,122;0,684;0,494;0,215;0,782;0,707;0,728;0,556;0,724;0,598;0,1;0,351
0,208;0,534;0,902;0,206;0,446;0,608;0,434;0,607;0,741;0,85;0,414;0,247;0,882;0,766;0,237
0,985;0,187;0,389;0,1;0,723;0,297;0,831;0,57;0,843;0,261;0,612;0,296;0,662;0,219;0,774
0,127;0,483;0,342;0,019;0,74;0,916;0,9;0,317;0,546;0,032;0,951;0,321;0,847;0,101;0,619
0,616;0,856;0,589;0,251;0,736;0,764;0,214;0,807;0,138;0,796;0,285;0,029;0,192;0,927;0,14
0,525;0,236;0,369;0,365;0,995;0,132;0,386;0,786;0,36;0,19;0,86;0,926;0,925;0,988;0,403
0,067;0,048;0,68;0,475;0,023;0,954;0,848;0,891;0,046;0,983;0,34;0,096;0,702;0,808;0,555
0,858;0,742;0,182;0,297;0,858;0,602;0,045;0,351;0,724;0,23;0,842;0,26;0,205;0,449;0,671
0,077;0,697;0,158;0,834;0,424;0,663;0,361;0,785;0,616;0,707;0,206;0,186;0,445;0,026;0,652
0,917;0,13;0,995;0,416;0,736;0,848;0,645;0,664;0,88;0,267;0,516;0,188;0,501;0,758;0,495
0,412;0,287;0,272;0,418;0,453;0,6;0,129;0,982;0,026;0,827;0,033;0,792;0,957;0,356;0,649
0,534;0,153;0,467;0,475;0,405;0,588;0,65;0,733;0,279;0,035;0,744;0,361;0,953;0,377;0,549
0,448;0,053;0,769;0,724;0,473;0,577;0,271;0,136;0,016;0,663;0,444;0,37;0,367;0,545;0,968
0,701;0,243;0,576;0,561;0,897;0,621;0,593;0,98;0,406;0,874;0,55;0,14;0,235;0,212;0,796
0,949;0,908;0,741;0,756;0,32;0,415;0,017;0,397;0,8;0,415;0,74;0,728;0,492;0,425;0,142
0,109;0,068;0,988;0,919;0,14;0,143;0,137;0,439;0,995;0,645;0,07;0,562;0,789;0,026;0,295
0,58;0,888;0,41;0,562;0,254;0,142;0,939;0,069;0,006;0,36;0,497;0,187;0,728;0,348;0,189
0,304;0,187;0,43;0,587;0,797;0,183;0,599;0,604;0,416;0,97;0,702;0,571;0,617;0,468;0,577
0,75;0,062;0,134;0,326;0,125;0,305;0,261;0,821;0,141;0,955;0,081;0,629;0,01;0,479;0,7
0,273;0,847;0,874;0,371;0,809;0,583;0,026;0,447;0,873;0,327;0,222;0,356;0,764;0,394;0,171
0,854;0,215;0,125;0,635;0,771;0,954;0,05;0,184;0,062;0,558;0,022;0,06;0,701;0,146;0,637
0,375;0,254;0,732;0,994;0,32;0,24;0,079;0,879;0,399;0,379;0,334;0,645;0,21;0,542;0,955
0,667;0,286;0,924;0,859;0,592;0,053;0,821;0,864;0,728;0,944;0,265;0,992;0,519;0,509;0,635
0,872;0,102;0,153;0,741;0,83;0,936;0,242;0,637;0,759;0,579;0,39;0,566;0,65;0,56;0,841
0,677;0,254;0,495;0,239;0,348;0,14;0,781;0,536;0,823;0,753;0,013;0,223;0,574;0,717;0,127
0,395;0,753;0,948;0,566;0,535;0,134;0,657;0,397;0,913;0,69;0,527;0,605;0,936;0,388;0,952
0,218;0,932;0,195;0,457;0,721;0,009;0,923;0,797;0,571;0,267;0,345;0,353;0,727;0,938;0,871
0,556;0,867;0,287;0,075;0,097;0,106;0,353;0,311;0,237;0,916;0,524;0,908;0,461;0,658;0,508
0,266;0,819;0,627;0,598;0,738;0,842;0,9;0,801;0,247;0,651;0,702;0,985;0,549;0,449;0,432
0,008;0,402;0,218;0,351;0,945;0,113;0,077;0,474;0,325;0,666;0,199;0,326;0,41;0,517;0,978
0,498;0,096;0,119;0,727;0,143;0,25;0,35;0,337;0,274;0,153;0,235;0,84;0,524;0,176;0,009
0,295;0,121;0,635;0,06;0,851;0,448;0,431;0,5;0,153;0,493;0,25;0,123;0,273;0,587;0,754
0,046;0,875;0,076;0,476;0,565;0,125;0,49;0,679;0,88;0,1;0,692;0,316;0,748;0,991;0,222
0,838;0,859;0,495;0,321;0,063;0,489;0,176;0,567;0,199;0,174;0,257;0,98;0,379;0,189;0,115
0,39;0,737;0,277;0,51;0,847;0,733;0,898;0,277;0,116;0,03;0,335;0,832;0,26;0,249;0,976
0,888;0,055;0,551;0,694;0,452;0,449;0,711;0,918;0,52;0,381;0,215;0,549;0,194;0,111;0,226
0,299;0,91;0,211;0,009;0,462;0,731;0,632;0,964;0,323;0,589;0,582;0,771;0,263;0,574;0,453
0,513;0,482;0,513;0,635;0,096;0,351;0,63;0,656;0,581;0,888;0,446;0,707;0,561;0,149;0,524
0,048;0,839;0,737;0,359;0,931;0,672;0,067;0,422;0,619;0,775;0,134;0,794;0,503;0,267;0,37
0,167;0,264;0,372;0,531;0,383;0,998;0,293;0,09;0,992;0,249;0,637;0,325;0,491;0,23;0,115
0,389;0,21;0,295;0,037;0,446;0,54;0,886;0,419;0,196;0,353;0,203;0,093;0,651;0,517;0,427
0,024;0,723;0,084;0,16;0,975;0,324;0,489;0,683;0,362;0,552;0,195;0,24;0,432;0,698;0,307
0,004;0,698;0,535;0,4;0,141;0,223;0,652;0,904;0,957;0,751;0,752;0,999;0,53;0,782;0,749
